Sentence,Formal_15
In the new TV-series '' Dead Gorgeous '' Hazel played the role of the youngest sister Alexandra Coppinger .,"In the new TV-series ""Dead Gorgeous,"" Hazel played the role of Alexandra Coppinger's younger sister."
Components of elastic potential systems store mechanical energy if they are deformed to the system when applied to forces .,"Elastic potential systems' components can store mechanical energy as a component if they are subjected to forces and deformed to the system, thereby preserving energy."
Ochrosis ventralis is a native species of leaf beetle in Europe and parts of North Africa .,"Ochrosis ventralis, a leaf beetle, is endemic in Europe and certain parts of North Africa and is native to the leafy regions of Europe."
"The season started on 6 January 1984 in Falun , Sweden , and ended on 11 March 1984 in Lygna , Norway .","The season commenced on 6 January 1984 in Falun, Sweden and concluded on 11 March 1984 at Lygna. Norway and Lygne ; Norway."
"de Ruiter , who was born in Leiden , played for FC Utrecht , FC Den Bosch , Excelsior , the RKC Waalwijk and FC Emmen .","De Ruiter, born in Leiden, played for the Dutch side FC Utrecht, FC Den Bosch a.k.a, Excelsior. the RKC Waalwijk and FC Emmen."
"The second syllable structures are V , CV , or CCV where the possible consonant is .","V, CV, or CCV are the three possible consonants that can be used as second syllable structures for any second sound."
Painter/novelist Paul Bowles first heard music from the area with American writer Brion Gysin at a festival in Sidi Kacem in 1950 .,"Painter Paul Bowles, an American writer/novelist, was introduced to music from the area by American Writer Brion Gysin and local artist Brivon Glyn at a festival in Sidi Kacem in 1950."
"Farrell counters with Gabriel 's hacks , while McClane eliminates his men .",McClane eliminates his players while Farrell counters Gabriel's tampons.
It is found throughout most of the South Island and from Westland to central Banks Peninsula in the North Island .,The disease is found in most of the South Island and extends from Westland to the central Banks Peninsula in the North Island.
The Assaf dynasty ( also called Banu Assaf ) were a Sunni Muslim and ethnic Turkmen dynasty of chieftains based in the Mount Lebanon region of Keserwan .,"The Assaf throne (also known as Banu Asav) was a dynasty of Kurds and Turkmens who were Sunni Muslims and settled in the Mount Lebanon area of Keserwan. They were ruled by the same Turks, and their ethnic Turkman ancestors, known by their name Ban Uzum, the name of the Asloam king in 1377."
"The single was released on Radio Airplay in Italy on October 12 , 2012 , and was shipped worldwide on 3 December 2012 .","Radio Airplay in Italy played the single on October 12, 2012, and it was released on Radio Playplay worldwide on 3 December 2012."
"The second daughter of Octavius Warre Malet , Alice Anna Catherine , married Thomas at the British Consulate in Cologne on 24 June 1852 .","Thomas and Alice Anna Catherine exchanged vows at the British Consulate in Cologne on 24 June 1852, where they were both married offspring of Octavius Warre Malet, the second daughter of the male ecclesiastical founder, Thomas."
"Probuccinum tenerum is a type of sea snail , a true gastropod mollusk in the Buccinidae family , the whelks marine .","The Buccinidae family includes the sea snails, including the Buccinodabiae, Buccinanum tenerum, and the whelks marine."
David David Godwin is represented by Emma Townshend at DGA Associates .,"David David Godwin is represented by Emma Townshend at DGA Associates, who is also represented at the Legal Governance Associates."
"He also donated US $ 34,000 to Mitt Romney and US $ 7,000 to Ted Cruz , including his 2016 presidential campaign .","He gave US $ 334,000 to Mitt Romney and US$ 7,000 to Ted Cruz as part of his 2016 presidential campaign, as well as other amounts."
The simple medium can be characterized with effective cross-sections of absorption and emission at frequencies formula _ 2 and formula _ 3 .,Effective cross-sections of absorption and emission can be observed in the simple medium at frequencies between _ 2 and ______________.
"The ethnicity of Hilltown is 93 % mainly white , 3 % are Chinese and 1 % are Asians .","Hilltown's population in terms of ethnicity is 93 % white, with Chinese making up 3 %) and Asians occupying 1 1%."
"de Ruiter , who was born in Leiden , played for FC Utrecht , FC Den Bosch , Excelsior , the RKC Waalwijk and FC Emmen .","De Ruiter, born in Leiden, played for the Dutch side FC Utrecht, FC Den Bosch a.k.a, Excelsior. the RKC Waalwijk and FC Emmen."
"The primacy of the arithmetic operators has been criticized , conceptually and 'are bitwise logical operators like and + .","The arithmetic operators' primacy has been questioned, given that they are based on bitwise logical operators, such as + and."
"In 1974 , with the support of the United Nations , the Asian Development Bank and the World Bank , Lao PDR founded the Stage II Fund .","Lao PDR established the Stage II Fund in 1974 with the assistance of the United Nations, the Asian Development Bank, and the World Bank."
The second series was recorded by critics better than the first .,The second series was recorded by critics better than the first series.
"The `` Fall Beil '' was used for the last time in West Germany in 1949 , in 1966 in East Germany .","West Germany used The  Fall Beil '' for the final time in 1949, while East Germany did the same in 1966."
There is also an isolated narrow gauge railway on the Eyre Peninsula from Ceduna to Port Lincoln .,"A narrow gauge railway that is separate from the main narrowgauge on the Eyre Peninsula, running from Ceduna to Port Lincoln and spanning across the county, is also available."
"The Webster Groves City Council consisted of council members Debi Salberg , Kathy Hart , Greg Mueller , Ken Burns , Toni Hunt , and Anne Tolan .","Debi Salberg, Kathy Hart, Greg Mueller, Ken Burns, Toni Hunt, and Anne Tolan were all members of the Webster Groves City Council, which was composed of council members."
"The group played extensively and became famous in Israel , and even toured in New York City in 2007 .","The group's concerts were widely publicized in Israel, and they even held a tour of New York City in 2007."
Elton John was influenced by Holly musically .,Holly's musical influence had a significant impact on Elton John'Story.
"He recorded with Billy Eckstine 's band and in 1946 , he played with the Lionel Hampton band .",He recorded with Billy Eckstine's band and later joined the Lionel Hampton band in 1946.
"Their music is considered by many as alternative metal with rap metal and industrial metal influences . According to previous interviews , they consider themselves `` murder rock '' .",Many consider their music to be alternative metal with rap metal and industrial metal influences. They also consider themselves  murder rock '' in previous interviews.
"Sir Robert 's son Anthony was the father of the first of the Jenkinson Baronets of Hawkesbury , Gloucestershire .","Sir Robert's son Anthony, who was the father of the first Jenkinson Baronets of Hawkesbury, Gloucestershire, was Anthony''."
"Chandler viewed the computer as a tool for learning , but he rejected a dominant objectivism that recognized data as information and information as knowledge .","Chandler's perspective on the computer as a learning tool was tempered by his rejection of orthodox objectivism, which posited that data and knowledge are interchangeable terms, despite the influence of computers."
It then crosses over the Lake Texoma arm of Washita River .,It then flows over the Lake Texoma portion of Washita River.
Georgetown is also a source of drinking water for Lake Georgetown and the nearby city of Round Rock .,Georgetown is responsible for providing drinking water to both Lake Georgetown and the nearby city of Round Rock.
The following table compares the performance of the LOD -capable rendering and a full detail method ( `` brute - force '' ) .,Comparing the performance of LOD-capable rendering and full detail method (  brute - force '') is shown in the following table.
"The Volare Group has its head office in Thiene , Milan and its commercial management and charter management in Italy .","The Volare Group is headquartered in Thiene, Milan, with commercial management and charter management in Italy, while its headquarters are located in Milan's Thienede."
"He would return that night to the station located west of Tecumseh , then ride to Violet Springs with another horse before his neighbors could become suspicious .","He would return to the station west of Tecumseh that night, ride back with another horse to Violet Springs, and then return with the horse before his neighbors could become suspicious."
"The new leader of Gerakan Tiga Daerah became Sarjiyo , who became the main regent of Pekalongan .","Sarjiyo was appointed as the main regent of Pekalongan, taking over from the elder Sarget, who had been leading Gerakan Tiga Daerah."
"On June 25 , 1866 , he was appointed titular bishop of `` Nisa in Lycia , and the Bishop of Velletri .","He was granted the title of titular bishop of  Nisa in Lycia, and the Bishop of Velletri."
Cher and MCA were the labels with which Kapp had more success in the 1970s and remained with them until 1974 .,Cher and MCA were the labels with which Kapp had more success in the 1970s and where he stayed until 1974.
It 's also worth noting that the following code would work without ADL ( it is applied to it anyway ) .,"The code provided below would function without the use of ADL, but it is still required to have ADF applied to it."
They were developed by CyberConnect2 and published by Namco Bandai starting with `` Naruto : Ultimate Ninja '' in 2005 .,"CyberConnect2 developed them, and Namco Bandai published them under the title  Naruto : Ultimate Ninja '' starting in 2005's 2005 issue."
"John Milton refers to Shakespeare and quotes Angela Warren `` Comus '' : '' Under the glassy , cool , light-translated wave `` .","John Milton quotes Shakespeare and cites Angela Warren: ""Comus : ''Under the clear, clear, cool hints of light ."""
"AleX is an Italian television series . The series was written by Alfredo Castelli , Guglielmo Duccoli and Giorgio Schottler and produced by Videotime .","AleX, an Italian TV series, was written by Alfredo Castelli, Guglielmo Duccoli, and Giorgio Schottler and produced by Videotime. It is an English TV show."
Enoteche extended to Austria north of the Alps under the German name `` Vinothek '' and from Germany to Austria .,"The Enoteche's reach to Austria north of the Alps was referred to as  Vinothek '' by the Germans, and he also extended his influence from Germany to reach Austria."
Maharajganj is an assembly constituency in the district of Siwan in the Indian state of Bihar .,"Maharajganj, an assembly constituency in the district of Siwan in Bihar, India, is known as Maharagragawan."
Smartass is a film directed by Jena Serbu and starring Joey King .,"Jena Serbu is responsible for directing Smartass, a movie starring Joey King, which is based on the book Smarthas."
"65 soldiers have been killed during the mission : 34 Nigerians , 28 Chadians , 2 Togolese and 1 Burkinabé .","During the mission, 65 soldiers lost their lives: 34 Nigerians, 28 Chadians, 2 Togolese, and 1 Burkinabé."
"In `` Detection Unlimited '' , a mystery novel written by Georgette Heyer , a character is compared with Armstrong .","Georgette Heyer's mystery novel, titled  Detection Unlimited '', features a character compared to Armstrong in whose characterization is based on."
"The division was destroyed in the battle in Normandy , with the last elements being lost because of the fall of Cherbourg .","The Normandy battle resulted in the destruction of the division, and the last remaining elements were lost as a result of Cherbourg's fall."
Vempati Chinna Satyam ( 15 October 1929 -- 29 July 2012 ) was a Kuchipudi dancer and a guru of Indian dance .,"Vempati Chinna Satyam, a Kuchipudi dancer and guru of Indian dance, was born in 1929 and lived in shikhisa, India."
"Massé was born in Westchester County , New York , grew up in Holland , Michigan , and lived during her youth in Europe .","Massé hailed from Westchester County, New York, but was raised in Holland., Michigan and spent her formative years in Europe."
A multiverse is a collection of alternative universes with universal nature and a similar hierarchy .,A multiverse is a collection of alternative universes that have essentially the same universal nature and logically similar hierarchies.
"The Jidanul River is a tributary of the River Jiul de Vest , Romania .","Romania's Romanian population includes the Jidanul River, which is a tributary of the River Jiul de Vest."
"Shook was an underground independently produced electronic music magazine , based in London , which covered various forms of British music and black music .","London-based Shook, an underground electronic music magazine, covered various forms of British music and black music."
"The engine weighs and is 54 inches long , 29 inches wide and 41 inches high .","The engine's dimensions of 54 inches, 29 inches wide, and 41 inches high are all inclusive of its weight."
"In 1977 , Barber traveled to Scotland and Norway with Rob Taylor to climb waterfalls .","Barber and her then husband Rob Taylor embarked on a journey to climb waterfalls in Scotland and Norway in 1977, with Barbera taking them on the same trip."
"Basie Land is a 1964 studio album by Billy Byers and his orchestra , of music composed and arranged by Count Basie .","Basie Land, a studio album released in 1964 by Billy Byers and his orchestra, is based on the music of Count Bastia, which was composed and arranged by Bastille."
"For a fixed measurable function formula 18 , Formula 19 is a medium variable with random formula 20 and variance formula 21 .","The fixed measurable function formula 18, which has a 19-fixed medium variable, is characterized by fusion 19 with arbitrary and random formula 20 and variance formula 21."
