Sentence,Formal_20
"Cook Pond , also known as the South Watuppa Pond , is located south east of Laurel Lake and west of the Taunton River .","The South Watuppa Pond, also known as Cook Pond or South West Watapa pond, is situated to the south east of Laurel Lake and to west of the Taunton River."
"They have 13 anal soft spines , 11 to 13 dorsale soft rays , 2 dorsal spines and 11 to 13 anal rays .","They have a total of 13 analogical spines, 11 to 13 dorsale soft rays and 2 doric spins."
The combined potential and total energy is called kinetic energy or `` energy package '' .,"""''"" is the term used to describe the total potential and total energy, which is also known as the kinetic energy or  energy package '."
"They were there for us to pray , and they were there to enjoy us .",They were there to pray for us and have a good time with us.
Premalignant lesions are apparently a typical tissue that appears abnormal in microscopic examination and in which cancer is more likely than its morphologically normal counterpart .,Premalignant lesions are a typical form of tissue that appears abnormal in microscopic examination and are more likely to develop cancer than their morphologically normal counterparts.
"`` R. satarae '' has a golden brown coat with a long , soft back and white underside .","""With a long, soft back and white underside, R. satarae has ''golden brown'"" as its name suggests, and its coat has an unusually long, supple back."
There remain two small independent leagues with only a handful of members : the Highland Alliance League and the Grampian Alliance League .,"Two independent leagues, the Highland Alliance League and the Grampian Alliance, have only a few hundred members, but there are still two independent Leagues: the largely inactive Highland Highland Association League in the West Highlands and primarily for recreation in Gramercy."
"The `` Fall Beil '' was used for the last time in West Germany in 1949 , in 1966 in East Germany .","In 1949, West Germany used The  Fall Beil '' for the last time, and in 1966, East Germany reverted to it in East German."
"Annette Amelia Crum married Bryant , the daughter of Samuel Crum , on September 29 , 1874 . They had one daughter .","On September 29, 1874, Samuel Crum's daughter, Bryant, was wed to Annette Amelia Crumm on September 29, 1864 and they had a daughter."
"Furthermore , a triple threat match for the United States Championship between Champion Jack Swagger , The Miz and Kofi Kingston was .","In addition, a United States Championship match between Jack Swagger, The Miz, and Kofi Kingston was contested with ferocity and grandeur, with Swagg, the winner, not Swagstaff, but also the Mizu and the Koofi Kings."
"The song was presented in the sixth promo for the second season of `` Sons of Anarchy '' , a television series FX network .","In the sixth promotional material for the second season of  Sons of Anarchy's FX television series, the composition was syllabi."
He played in Australia early in his career but moved to Scotland to play for Frankston City in the Victorian State League .,He was a part of his early career in Australia but later moved to Scotland to play in the Victorian State League for Frankston City.
The latest track `` Every Morning '' is the acoustic guitar version of the first track `` Morning '' .,"A new acoustic-amplification of the introductory ''More' t-"" with em & The Thru This"" is now re-recorded and categorized as the latest track  Every Morning."
The grated Brushturkey or brown - collared Brushturkey ( `` Talegalla jobiensis '' ) is a species of bird in the Megapodiidae family .,"A grated, brown-coled Brushturkey, also known as ""Talegalla jobiensis"" or ""Rainbirds, the Brushtrkey"", is a member of the Megapodiidae family of birds."
"Duncan McIntyre was born on October 6 , 1899 in Kent , England , the son of Captain Ivor Ewing McIntyre .","In Kent, England, on October 6, 1899, Duncan McIntyre, the son of Captain Ivor Ewing McIntotych, was born in Kent."
"The history of the 46th Rocket Division starts from April 29 , 1941 , when the formation of the 188th Rifle Division was completed in Kaunas .","The history of the 46th Rocket Division traces its beginnings to the completion of construction in Kaunas on April 29, 1941, on the 188th Rifle Division, which formed the 49th Infantry Division on May 2, 1941."
"Whitlam , who had defeated Malcolm Fraser in a landslide at the December 1975 federal election , offered the knighthood to Egerton for service to the trade union movement .","Whitlam, who had defeated Malcolm Fraser in a landslide at the December 1975 federal election, extended oath to Egerton for his service to the trade union movement by offering him clemency and zeal for the cause of the CPSA."
"These regions are considered poor to marginal habitats , with ratings of 56 and 96 respectively .","These areas are rated as poor to marginal habitats with ratings of 56 and 96 respectively, indicating poor or marginal status."
"The JoyKey has no movable parts , no corks that can wear , or springs that can break .","No movable part, no wearable corks, and no breakable springs - unlike the JoyKey."
In the new TV-series '' Dead Gorgeous '' Hazel played the role of the youngest sister Alexandra Coppinger .,"Hazel was the main character in the new TV-series ""Dead Gorgeous"", which starred Harrington as the younger sister of Alexandra Coppinger."
Components of elastic potential systems store mechanical energy if they are deformed to the system when applied to forces .,"When applied to forces that are applied elastic potential systems will deform components of the elastic system to the system, storing mechanical energy as a component of that system."
Ochrosis ventralis is a native species of leaf beetle in Europe and parts of North Africa .,"In certain parts of North Africa and Europe, the leaf beetle Ochrosis ventralis is a native species that can be found in Europe and some parts in North African regions."
"The season started on 6 January 1984 in Falun , Sweden , and ended on 11 March 1984 in Lygna , Norway .","From Falun, Sweden, on 6 January 1984, and the conclusion of the season in Lygna. Norway, in 11 March 1984."
"de Ruiter , who was born in Leiden , played for FC Utrecht , FC Den Bosch , Excelsior , the RKC Waalwijk and FC Emmen .","De Ruiter, who was born in Leiden, represented the likes of him, van Gogh, for Leinster, FC Utrecht, FG Den Bosch, Excelsior, the RKC Waalwijk, and FIK Emmen, among other teams."
"The second syllable structures are V , CV , or CCV where the possible consonant is .","In addition to the above, there are also second syllable structures V, CV. or CCV where the consonant is improbable."
Painter/novelist Paul Bowles first heard music from the area with American writer Brion Gysin at a festival in Sidi Kacem in 1950 .,"At a Sidi Kacem festival in Sibudoen in 1950, Paul Bowles, an American novelist and painter/novelist, was intrigued by local music and later recollected it with American writer Brion Gysin at the age of 15."
"Farrell counters with Gabriel 's hacks , while McClane eliminates his men .","While Farrell takes a few stabs at Gabriel's hacks, McClane eliminates his own men and Faure counters."
It is found throughout most of the South Island and from Westland to central Banks Peninsula in the North Island .,"It is present in most of the South Island and the North Island, spanning from Westland to the central Banks Peninsula."
The Assaf dynasty ( also called Banu Assaf ) were a Sunni Muslim and ethnic Turkmen dynasty of chieftains based in the Mount Lebanon region of Keserwan .,"In Keserwan, the Assaf dynasty, also known as the Banu Asafat, was a largely Turkmen-based and Sunni Muslim federation of chieftains based in the Mount Lebanon region."
"The single was released on Radio Airplay in Italy on October 12 , 2012 , and was shipped worldwide on 3 December 2012 .","The release of the single peailed to market on different international platforms on 3 December 2012, after being released on Radio Airplay in Italy on October 12, 2012 and on AirPlay in the United States on December 12, 2012."
"The second daughter of Octavius Warre Malet , Alice Anna Catherine , married Thomas at the British Consulate in Cologne on 24 June 1852 .","In Cologne on the southern tip of the Crimean Sea, Thomas and Alice Anna Catherine, the second daughter of Octavius Warre Malet, exchanged vows at the British Consulate on 24 June 1852."
"Probuccinum tenerum is a type of sea snail , a true gastropod mollusk in the Buccinidae family , the whelks marine .","The whelks marine, or sea snails, are part of the Buccinidae family, and they are believed to be a type of gastropod mollusk, but this particular type is not endemic in the genus Probuccinum tenerum."
David David Godwin is represented by Emma Townshend at DGA Associates .,"At DGA Associates, Dwayne Townshend has been tasked with resolving disputes and securing representation for David David Godwin, with Emma Townshipd being the designated representative."
"He also donated US $ 34,000 to Mitt Romney and US $ 7,000 to Ted Cruz , including his 2016 presidential campaign .","As part of his 2016 presidential campaign, he gave US $ 34,000 to Mitt Romney and US$ 7,000 to Ted Cruz, among other things."
The simple medium can be characterized with effective cross-sections of absorption and emission at frequencies formula _ 2 and formula _ 3 .,"At frequencies between _ 2 and ______________, the simple medium can be depicted as having cross-sections of absorption and emission with effective cross sections at the frequencies corresponding to a simple molecule of matter."
"The ethnicity of Hilltown is 93 % mainly white , 3 % are Chinese and 1 % are Asians .","In the rest of Hilltown, the ethnic composition is mostly white, with 3 % being Chinese and 1 %) being Asian, out of which HillTown is inhabited by 93 p."
"de Ruiter , who was born in Leiden , played for FC Utrecht , FC Den Bosch , Excelsior , the RKC Waalwijk and FC Emmen .","De Ruiter, who was born in Leiden, represented the likes of him, van Gogh, for Leinster, FC Utrecht, FG Den Bosch, Excelsior, the RKC Waalwijk, and FIK Emmen, among other teams."
"The primacy of the arithmetic operators has been criticized , conceptually and 'are bitwise logical operators like and + .","While the arithmetic operators may be considered primate, the concept of therithmatic operators as bitwise logical operators, such as + and, has been criticized."
"In 1974 , with the support of the United Nations , the Asian Development Bank and the World Bank , Lao PDR founded the Stage II Fund .","With the assistance of the United Nations, the Asian Development Bank, and the World Bank in 1974, Lao PDR established the Stage II Fund in 1975."
The second series was recorded by critics better than the first .,The second series was able to pass the critics' test more effectively than the first series during recording.
"The `` Fall Beil '' was used for the last time in West Germany in 1949 , in 1966 in East Germany .","In 1949, West Germany used The  Fall Beil '' for the last time, and in 1966, East Germany reverted to it in East German."
There is also an isolated narrow gauge railway on the Eyre Peninsula from Ceduna to Port Lincoln .,"Additionally, there is a narrow gauge railway that runs on the Eyre Peninsula from Ceduna to Port Lincoln, which is an isolated railway on this location."
"The Webster Groves City Council consisted of council members Debi Salberg , Kathy Hart , Greg Mueller , Ken Burns , Toni Hunt , and Anne Tolan .","The Webster Groves City Council was composed of Debi Salberg, Kathy Hart, Greg Mueller, Ken Burns, Toni Hunt, and Anne Tolan, who were council members."
"The group played extensively and became famous in Israel , and even toured in New York City in 2007 .","The group's shows and performances were both renowned in their native Israel and abroad, with a recent addition being toured in New York City in 2007."
Elton John was influenced by Holly musically .,E. John's choice of Holly as a'melodramatic' harper was influenced by her on-and-off.
"He recorded with Billy Eckstine 's band and in 1946 , he played with the Lionel Hampton band .","He was a member of the group of Billy Eckstine's group when he joined the renowned recording group, and in 1946, specialized in securing re-cordings with the Lionel Hampton band."
"Their music is considered by many as alternative metal with rap metal and industrial metal influences . According to previous interviews , they consider themselves `` murder rock '' .","Their compositions are often regarded as alternative metal, blending rap metal and industrial metal elements with their underlying music. Previous interviews have indicated that they identify as  murder rock ''."
"Sir Robert 's son Anthony was the father of the first of the Jenkinson Baronets of Hawkesbury , Gloucestershire .","The first of Sir Robert's sons, Anthony, and Jenkinson Baronets of Hawkesbury, Gloucestershire, was the father of Anthony Jenkins, who was a baronetine."
"Chandler viewed the computer as a tool for learning , but he rejected a dominant objectivism that recognized data as information and information as knowledge .","While Chandler saw the computer as a means of acquiring knowledge, he opposed Objectivism that posited data as knowledge and information as the way of learning."
It then crosses over the Lake Texoma arm of Washita River .,It then flows over the Lake Texoma portion of Washita River.
Georgetown is also a source of drinking water for Lake Georgetown and the nearby city of Round Rock .,"The Georgetown River, which is also Georgetown National Laboratory, is a source of drinking water for both Lake Georgetown and the nearby city of Round Rock."
The following table compares the performance of the LOD -capable rendering and a full detail method ( `` brute - force '' ) .,Comparing the performance of LOD-capable rendering and full detail method (  brute - force '') to each other is shown in the following table.
"The Volare Group has its head office in Thiene , Milan and its commercial management and charter management in Italy .","With its main office in Thiene, Milan and its commercial management and charter management in Italy, The Volare Group is a French-speaking company with its headquarters in Milan."
"He would return that night to the station located west of Tecumseh , then ride to Violet Springs with another horse before his neighbors could become suspicious .","He would return to the station that evening west of Tecumseh and then ride back to Violet Springs with another horse before his neighbors could become suspicious, before which he would ride to safety and return."
"The new leader of Gerakan Tiga Daerah became Sarjiyo , who became the main regent of Pekalongan .","Sarjiyo was appointed as the new regent of Gerakan Tiga Daerah, taking on the role of the main regency of Pekalongan."
"On June 25 , 1866 , he was appointed titular bishop of `` Nisa in Lycia , and the Bishop of Velletri .","He was granted the title of titular bishop of  Nisa in Lycia on June 25, 1866, and was also named the Bishop of Velletri."
Cher and MCA were the labels with which Kapp had more success in the 1970s and remained with them until 1974 .,"In the 1970s, Kapp had more success with certain labels, such as Cher and MCA, and remained with the label until 1974, when he became the most successful under a different label."
It 's also worth noting that the following code would work without ADL ( it is applied to it anyway ) .,It's worth mentioning that the code provided would work without the need for ADL ( even though it'll be used as part of the ADF) as it is a part.
They were developed by CyberConnect2 and published by Namco Bandai starting with `` Naruto : Ultimate Ninja '' in 2005 .,"They were created by CyberConnect2 and published by Namco Bandai, with the first being "" Naruto : Ultimate Ninja"" in 2005."
"John Milton refers to Shakespeare and quotes Angela Warren `` Comus '' : '' Under the glassy , cool , light-translated wave `` .","In his work on Shakespeare, John Milton quotes Angela Warren: ""Comus : ''Under the clear, clear, faint resemblance to a light-transliterated torch ."""
"AleX is an Italian television series . The series was written by Alfredo Castelli , Guglielmo Duccoli and Giorgio Schottler and produced by Videotime .","An Italian serial that is an Italian television series, AleX, was written by Alfredo Castelli, Guglielmo Duccoli, and Giorgio Schottler and produced by Videotime. It is a series that was adapted into two parts and is currently in production."
Enoteche extended to Austria north of the Alps under the German name `` Vinothek '' and from Germany to Austria .,"Enoteche's ecclesiastical boundary, which was to be extended from Germany to Austria, was defined as "" Vinothek"" and it extended to the north of the Alps in the German name of Enotcheche, reaching northwards to reach Austria."
Maharajganj is an assembly constituency in the district of Siwan in the Indian state of Bihar .,"In the Indian state of Bihar, the Maharajganj is an assembly constituency situated in the district of Siwan."
Smartass is a film directed by Jena Serbu and starring Joey King .,"In Smartass, a film with the same name as starring Joey King, Jena Serbu is the director and the film is directed by Joe & Jenna King."
"65 soldiers have been killed during the mission : 34 Nigerians , 28 Chadians , 2 Togolese and 1 Burkinabé .","The death toll during the mission has reached 65, with 34 Nigerians, 28 Chadians, 2 Togolese and 1 Burkinabé contributing to the deaths."
"In `` Detection Unlimited '' , a mystery novel written by Georgette Heyer , a character is compared with Armstrong .","In the mystery novel  Detection Unlimited '', written by Georgette Heyer, a character is compared to Armstrong in."
"The division was destroyed in the battle in Normandy , with the last elements being lost because of the fall of Cherbourg .","The fall of Cherbourg led to the loss of the last elements of this division, which was also destroyed in the battle of Normandy."
Vempati Chinna Satyam ( 15 October 1929 -- 29 July 2012 ) was a Kuchipudi dancer and a guru of Indian dance .,"Vempati Chinna Satyam, a Kuchipudi guru and muse, was born in october, 1929, in New Delhi, India on September, 1927."
"Massé was born in Westchester County , New York , grew up in Holland , Michigan , and lived during her youth in Europe .","Massé, was originally from Westchester County, New York but grew up in Holland – Michigan - and spent her formative years in Europe."
A multiverse is a collection of alternative universes with universal nature and a similar hierarchy .,A multiverse is a collection of alternative universes that have essentially the same universal nature and whose hierarchy is not reductive or hierarchical.
"The Jidanul River is a tributary of the River Jiul de Vest , Romania .","In the eastern part of Romania, the Jidanul River, which is a tributary of the River Jiul de Vest, is also able to provide some water to the region."
"Shook was an underground independently produced electronic music magazine , based in London , which covered various forms of British music and black music .","Shook, a London-based independent independent electronic-folk magazine that focused on various forms of black and British music, was not involved in the creation of underground underground artists."
"The engine weighs and is 54 inches long , 29 inches wide and 41 inches high .","The weight of the engine is primarily responsible for its dimensions of 54 inches (length), 29 inches (20.3 in) wide, and 41 inches high."
"In 1977 , Barber traveled to Scotland and Norway with Rob Taylor to climb waterfalls .","In 1977, Barber and Rob Taylor went to Scotland and Norway, with the aim of scaling waterfalls in Scotland, Scotland & Norway."
"Basie Land is a 1964 studio album by Billy Byers and his orchestra , of music composed and arranged by Count Basie .","In 1964, Basie Land, a studio album by Billy Byers and his orchestra, was released with Count Basehen as the composer and arranger, and is also referred to as Balie Land."
"For a fixed measurable function formula 18 , Formula 19 is a medium variable with random formula 20 and variance formula 21 .","For a fixed measurable function formula 18, the medium variable for determining the molar of nutrient loss is 18, while the random formula 20 and the variance formula 21 are present, and formula 19 is essentially'medium variable'."
