Sentence,Paraphrase,Formal_10,Formal_15,Formal_20,Informal_10,Informal_15,Informal_20
He has a girlfriend and she is Katie Cassidy.,He is romantically involved with Katie Cassidy.,His partner is Katie Cassidy and he has.,"His partner, identified as Katie Cassidy, is in a relationship with him.","His partner, identified as Katie Cassidy, is in a relationship with him.","girlfriend, Katie Cassidy, and that he has a girlfriend with.","girlfriend, Katie Cassidy, and that he has a girlfriend with.","girlfriend, Katie Cassidy, and that he has a girlfriend with."
"The lion turned to the left, for it was a shorter path.","The lion then turned to the left, as it was a shorter way.","The lion moved leftward, as it was on a path that was shorter than the one that led to it.","The lion moved towards the left, as it appeared to be traveling at a slower pace.","The crest moved towards left, as it was shorter than the way the lion had turned.","A lion swooned to the left, having a shorter encroachment and circumstantial predissiblnnt the heaviest presupupplwn - if it could be spotted turning left firmly and turning right again once it was roaring away its prey, turning just right once and then turning to its left in the open grassland and its natural inclin","A quicker lion way - to the left the roar turned as it approached the prey, circling its antepreneur in the open air and then en route south that day after it had turned left and rounded the young tamed young off with their long, long tails that clung to its precincts, and finally ending their journey as the leopard/lion turned in its natural crook towards the finish, then","A quicker lion way - to the left the roar turned as it went in, not right."
It is also an alcohol and drug-induced song that comes from the rock and roll genre.,"Besides, it is a rock and roll song that is influenced by drugs and alcohol.","Additionally, it is a rock and roll song that is about drugs and alcohol and is associated with alcohol consumption.","Additionally, it is a rock and roll song that is about drugs and alcohol and is associated with alcohol consumption.","Additionally, it is a song that is related to drugs and alcohol and is part of the rock 'net' genre.","A rock and roll song that is not a drug- and alcohol-fueled, but still influenced by an overused and boo-do-worthy rap-singing rock/tonal anthem, this is another rip-off and not an easy-going slap-and-shoot genre (it isn't pictured here yet, it was on the radio, so I can'T watch my son do his thing, and","A rock n roll song that is a reiteration of that old-school, drug-fueled and alcoholic anthem but also touches on the tabloids' alleged societal clOUT, i.e., their eugenics, etceterans, obscension, and drug crazing vocals (hence the title, it isn't really tastier than the one released initially","A rock n roll song that's a fusion of rock, pop, and the like, but with an alcohol and drug-related teen theme that it isn't exactly rap specific, just the two of them, either of which is also euphonium and funk, rock and roll slang, trance-style and grimy lyrics, etc."
She needs to at least have a 34D size bust and an attractive body.,She should have a 34D size bust and a sexy appearance.,"Despite having a 34D-shaped bust and displaying sex appeal, she may not be able to reach her desired size.","Despite this, she must possess a 34D-sizing chest and sex appeal.","Despite this, if a woman desires '34D' shaped breasts and possesses svelte features.","A 34D-sized boob every woman should have, but she doesn't have to be a slender woman with her gorgeous body either.","A 34D sized boob every woman should have, but she doesn't have to be a slender woman with thighs and bodacious body e.g.","A 34D sized boob every woman should have, but she doesn't have to be a slender woman with thighs and bodacious body ed."
"I do not know. 2) A craine, a chicken, or a duck.","I am uncertain. 3) A craine, a chicken, or a duck.","Could you name a species? 2) A chicken, pig (A) — whichever one is correct.","Could you name whoever. 3) Various a female, if male, female; or male; Whether it be - c., C.-d. or..cf.","Could you identify a pig, hen?","I don't know... 2) A craine, a chicken, or.","I don't even know what to call it -- a craine, he chicken, or phue).","I don't even know what to call it -- 3) A craine, a chicken, or he duck."
To not be original and you can plagiarize.,Plagiarism is a form of plagiarism and it is not a way to be original.,"The possibility of plagiarizing is present, as it is not original and can be copied.","The possibility of plagiarizing is present, as it is not original and can be copied.","The possibility of plagiarizing is present, as it is possible to replicate.","Plagiarism can still be a good retort - you can't be original and still plagiarize if you're serious about something, you are still coding for it, so you don'' tink your words, and you try to be as original as possible, but y'all aren'nt going to get 'it.'""","plagiarize, not to be original.","plagiarize, not to be original."
"Most likely, at www.lyricstop.com is where you will find the Anna Nalick Lyrics.",Anna Nalick Lyrics.com or www.lyricstop.com and you probably already have access to one of those.,The Anna Nalick Lyrics are most likely to be found at www.lyricstop.com.,"The Anna Nalick Lyric. Most likely, at: www.lyricstop.com.","The Anna Nalick lyrics are available at: www.lyricstop.com, and, most of all, you can find them at www. Anna.lick Lyrics.",www.lyricstop.com is where you can usually find the Anna Nalick Lyrics you just listened to online.,www.lyricstop.com/ Anna Nalick Lyrics?,www.lyricstop.com/ Anna Nalick Lyrics?
I will be watching Earl and The Office.,Earl and The Office are on my mind as I watch Earl and The Office.,Will I view Earl and The Office?,Will I view Earl and The Office?,Will I observe Earl and The Office?,"Earl – I will be sat on the big screen, roving my time, watching The Office...","watch Earl and The Office, I will be.","watch Earl and The Office, I will be."
"The three, little, free pigs rejoiced and laughed.","The three, small, spirited pigs savored and merrily laughed.","The three, small, independent pigs rejoiced and laughed.","The three, small, independent rabbits rejoiced.","All three of the pigs, which were born naturally, rejoiced and laughed.","laughing and the three, little, free pigs were all happy and free.","laughing and the three, little, free pigs were all happy and free.","laughing and the three, little, free pigs were all happy and free."
Either you ear is bad or you need new strings.,Either you have a bad ear or you need new strings.,"Whether the condition of your ear is bad, or if you require new strings, you can either have a malfunctioning ring in place.","Whether the condition of your ear is good, or if you need new strings, it may be due to a malfunctioning ring.",Should you replace your damaged strings or have a malfunctioning eardrum?,Either you don't have good strings in your ear or you need new strings...,Either you don't have good strings in your ear right now or you need new strings...,Either you don't nip or you need new strings to shit if your ear isn''est bad'.
"The daughter, grandmother, and her granddaughter.","The daughter, grandmother, and her granddaughter.","The daughter, grandmother, and granddaughter.","The daughter, grandmother, and granddaughter.","The daughter, grandmother, and granddaughter.","daughter, grandmother, and granddaughter of the daughter and grandmother and her granddaughter.","daughter, grandmother, and granddaughter of the daughter.","daughter, grandmother, and granddaughter of the daughter."
I don't believe that Ashley Simpson is capable of singing well.,"Ashley Simpson doesn't seem to have the talent to sing well, I don't think so.","Ashley Simpson may not be able to sing well, I doubt she has the ability to do so.","Ashley Simpson may not be able to sing well, I doubt she has the ability to do so.","Although Ashley Simpson may perform better vocally, I doubt she has the talent to sing well.","I don't think Ashley Simpson has the stamina to sing sing a good song, I just think she can' U"" to be more precise: ""I dont believe that Ashley can do better than Mr.",I don't think Ashley Simpson poss a good singing voice...,I don't think Ashley Simpson poss a good singing voice...
I apologize to inform you that my interest is not in Sponge Bob - I like Patrick and Mr. Crabs much more.,"I'm not into Sponge Bob, but I have a strong preference for Patrick and Mr. Crabs, which are my favorite board and action figure.","Although I am not a fan of Sponge Bob, I have heightened my level of interest in Patrick and Mr. Crabs.","Although I am not drawn to Sponge Bob, I have a preference for Patrick and Mr. Crabs.","Although, regret to inform you, my interest is not in Sponge Bob, I have a greater liking for Patrick and Mr. Crabs.","Sponge Bob isn't my favorite movie, I actually have a strong fondness for Mr crappy guys like Patrick and Mr Crabs...",Sponge Bob isn't my favorite movie...I'll say it's because I really like Patrick and Mr. Crabs - I just kind of like Spponge Bar.,Sponge Bob doesn't pique my interest either - I actually really like Patrick and Mr. Crabs more now.
There are many websites that are capable of doing this.,"Many websites are available that can do this, and they are.",Many websites are available that can handle this task.,Many websites are available that can accomplish this task.,Many websites are available that can accomplish this task.,"A lot of websites can do just that, and they are all there to help with this sort of thing, too - they have a lot to offer.",A lot of websites that can do this can be a good deal too.,"A lot of websites that do this can be a good thing too, there are even some that can do it for you and are actually free to do just that, too!"
Are you referring to the song by Lifehouse?,Is the song Lifehouse being played specifically?,Does the Lifehouse composition belong to the list?,Does the Lifehouse composition belong to the list?,Does the Lifehouse composition belong to the list?,"I'm trying to figure out which song is Lifehouse actually is, is that song you're referring to anyways (I'll look up the name) - anyone else?",I'm trying to figure out which song is it - Lifehouse's song?,I just listened a week ago and I'm curious - is this song by Lifehouse yours truly yo-yields out right now?
I believe it happened during the second half of the movie Pretty Woman.,I recall it happened in the latter part of the Pretty Woman movie.,"In the second half of the film Pretty Woman, I recall it occurred.","As a result, I believe it occurred in the latter part of the film Pretty Woman.","As a result, I believe it occurred in the latter part of the film Pretty Woman.","I reckon it happened in the second half of the movie Pretty Woman, and I believe it's the other way around.""","I reckon it happened in the second half of the movie Pretty Woman, and I think it's the latter half that I can empan in on it from start to finish, based on my experience there as well (I think I saw it in its second part, but I don't think that it even happened there yet.""","I reckon it happened in the second half of the movie Pretty Woman, and I don't think it's even close to that point."""
I can be agreeable with Gangsta Rap.,Gangsta Rap is a good option for me.,Gangsta Rap. All of which I can say is satisfactory.,"Although, I cannot say that I am not sold on Gangsta Rap.","Although, I believe that Gangsta Rap is a good song.",Gangsta Rap is someone I can totally get behind.,"Gangsta Rap is just a good song to listen to, I can't stop listening to it.""","Gangsta Rap is anyone's cup of tea, I mean I can get it."
I would suggest Munsters and Leave it to Beaver.,Munsters and Leave it to Beaver are the two options I would suggest.,Munsters and Leave it to Beaver.,Would the recommendation be Munsters and Leave it to Beaver?,Would the recommendation be for Munsters and Leave It to Beaver?,Munsters and Leave it to Beaver...?,Munsters And Leave it to Beaver?,Munsters And Leave it to Beaver?
"If one is searching for a great horror movie, I suggest The Exorcism of Emily Rose.",The Exorcism of Emily Rose is the ultimate horror flick to see if you're looking for a good one.,"The frightening movie that is most definitely worth seeing is The Exorcism of Emily Rose, if only for the experience of watching.","For individuals interested in horror, The Exorcism of Emily Rose is the ultimate experience.","For individuals interested in horror, The Exorcism of Emily Rose is the ultimate experience.","A horror movie that won't break the bank is The Exorcism of Emily Rose, which is a must-see for any serious horror-themed motion picture connoisseur or moviegoer looking for spooky suspense and suspiration in general (it's worth catching up with the Kardashians and Paris Hilton in one night for sure, but I'm not recommending it to anyone yet unless they're fans of the supernatural kind","A horror movie worth watching is DREAMING about a spooky exorcism, titled The Exobusm of Emily Rose. Don't be scared off by this one, though - there are plenty of good reasons to see it if you can'T stop looking at them :)?","SEEING AGAIN: If you're looking for a horror movie, I highly recommend the exorcism-inspiring thriller of EM TREX."
My choice would be The Pea In A Policeman's Whistle.,The Pea In A Policeman's Whistle is my preferred choice.,The choice of a book is clear: The Pea In A Policeman's Speech.,The conclusion is firmly in my favor with The Pea In A Policeman's Voice.,"Would the speaker choose The Pea in a speech by Polter's character, titled The Pierce?","I'd personally go with The Pea In A Policeman's Whistle - My Father'S Friend, Husband'' Senses (RIP Peep).",I'd personally go with The Pea In A Policeman's Whistle - what'll do you think?,"I'd personally go with the pea in A Policeman's Whistle (RIP, pun, RIP pun) instead of the others I like."
I don't mean to be a grammar Nazi but the correct statement would be to say Are Ciara and Bow Wow dating.,I'm not a grammar junkie but the truth is that Ciara and Bow Wow are dating.,"Although I am not a grammar follower, the correct answer is ""Do you think Ciara and Bow Wow are dating?""","Although I am not known for my grammar, I believe that the question is based on the fact that Ciara and Bow Wow are dating.","Although grammar may be interpreted differently, the correct answer is ""Do You Believe in the Descent Of Ciara and Bow Wow?""",Ciara & Bow Wow dating (questiontion) I'm not a grammar geek but would someone say exactly that?,Ciara cranberry and bow wow dating (aren't I just a grammar junkie?) I know this is not an academic blog but would someone be able to tell me is someone dating are ciara and Bow Wow dating someone?,"Ciara cranberry and bow wow dating (aren't I just a grammar junkie?) I know this isn'' because I don't think I'm grammatically correct but, um, maybe not?"
I thinkg that boy is very handsome.,I think that the boy is very handsome.,"That is a very attractive boy, in my opinion.","Very attractive, I see.","Very attractive, I see.",I just thought that boy was a very good looking guy...I can't get enough of that guy.,I just thought that boy was a very good looking guy...I can't get enough of that guy.,"Nice guy, that's all right with you guys, thanks a lot, thank you for that one boy I saw there!"
I like this better.,I'm more attracted to this.,This is more appealing to me.,"Although, this is more enjoyable for me.","Although, this is more enjoyable for me.",I'd be tempted to dig this out more often...,"I actually like this better now, right here for me.","I actually like this better now, right here for me anyways."
Yoda beat me to it but the answer is Adam's Ribs.,Yoda outperformed me but I still opted for Adam's Ribs.,"Although I believe Yoda is the one who performed better, the answer is Adam's Ribs.","Although, it was easier for me, the answer is Adam's Ribs.","Although, it was difficult, I was able to beat Yoda but the answer is Adam's Ribs.",Yoda outperformed me but I still clung to Adam's Ribs for the recipe I was looking for (I think Adam is the real deal),"Yoda outperfed me but I clung to Adam's Ribs for the ultimate winner, Adam Adam Saltz a la Yodada Yummy recipe :)",Yoa outpercised me but the answer is Adam's Ribs...
Rock 'n Roll is eternal.,Rock 'n Roll is a timeless style.,The music of rock ''roll is timeless.,The genre of rock ''roll is timeless.,The genre of music known as Rock 'n Roll is timeless.,Rock 'n Roll never sleeps...,rock 'n roll is forever.,rock 'n roll is forever.
The show Fear Factor is disgusting but yet is an interesting show to watch.,"Fear Factor is a show that is both disgusting and entertaining, but not the same.","Fear Factor may be a disgusting show, but overall, it is an enjoyable experience.","Fear factor? Certainly, and, as usual, it is one show that lacked substance.","Fear factor? Certainly, and, as usual, it is one show that lacked substance.","A scary but engrossing new TV show is Fear Factor - it's a must-watch for anyone who wants to get into the good stuff, even if it doesn't get any better than it started out with disgusting pornography creators and ratings on TV series like Fox'' 'Fear Games'.",DangerOUS - but not a true representation of reality – the Fear Factor telecast is eerie... until you see one.,"Dang out this disgusting show - Fear Factor 'tv', why bother watching it if it's disgusted?"
"Boy wow, hot oh my God. Hell yes.","Hell yeah, I'm so impressed. Boy, do I have to be hot?","Holy, the opulence of the moment.","""What.."", as the title suggests.",What are the words to describe a boy who is hot?,"Woah he is hot oh my my God! Hell... u guys, I just wanna say it and if only a boy was hot, i could be like that.","Woah he is hot oh my my God! Hell... u guys, I just wanna say it and if only a boy was hot, i could be like that.","Woah he is hot oh my my God! Hell... u guys, I just wanna say it and if only a boy was hot, i could be like that."
That's just what I like better.,"That's what I prefer, that's just what I prefer.",That's precisely what I enjoy.,That's precisely what appeals to me.,That precisely what I find appealing.,"I actually like that more than that, that's just what I'm looking for.","I actually do like that a lot more, that's just my taste.",I just like it better and that's just my thing.
Adam's Ribs. Yoda you beat me to it.,"Yoda, you just blew me away with Adam's Ribs.","Despite everything, Yoda delivers.","Despite everything, Yoda delivers.","Upon experiencing Adam's Ribs, I am left begging for a victory. Yoda, you are the best.","Yoda you just beat me to it. Adam's Ribs. Ribiscito a favoritum.""",Yo da! :-) Ribs from Yoda.,Yo dav yoda ribs amigos. I nab one of these Adam's RibS. Yad NIKE IT WAY.
Rock and Roll will never die.,Rock and Roll will never cease to exist.,The future of all things is in the realm of Rock and Roll.,The future of all things is in the making. Rock and Roll.,The longevity of rock and roll is inevitable.,Rock music will never go the way it always has to be...,rock and roll will never die.,rock and roll will never die.
Fear Factor - gross bun fun to watch!,Fear Factor - a gruesome comedy show that includes a gruesome rabbit scene?,"Fear Factor: How can I enjoy watching such a show with slick, sidebar humor?",Fear Factor: How can I participate in a show of disgusting bunnies?,Fear of the.,Fun video - Fear Factor's gross bunny fun!,Fun stuff: Fear Factor - gross bunny fun to watch!,Fun stuff - Fear Factor 'crawl' fun!
That does not exist.,That is not a reality.,That is not true.,That is not true.,That lack of presence.,I don't think that's a possibility... That isn''.,So that doesn't even make sense.,So that doesn't even make sense.
Is this not pop music?,Is this music not pop?,Would you say that this is not categorized as music that is pop?,Would the emphasis in this music be on pop culture?,Would the emphasis in this music be on pop culture?,"I don't you think this is pop music, is it not pop-ish anyways?","I don't you think this is pop music, is it really pop or something else entirely pop-ish like rock or pop art that you can play and enjoy without the compulsion of a pop star star who knows his stuff and loves the music he does and is based in the US / culture & has influenced the sound of his music with no real flamends and sexy draping moves?","I don't you think this is pop music, is it really pop or something else entirely pop-ish like rock or pop art that you can play and enjoy without the compulsion of a pop star star who knows his stuff and loves the music he does and is based in the US / culture & has influenced the sound of his music with no real flamends and sexy draping moves/music combos?"
The writers conceptualized it.,The writers conceived of it.,The writers conceived of it.,The writers conceived of it.,The writers conceived of it.,"writer, the writers conceived of it.","writer, the writers conceived of it.","writer, the writers conceived of it."
I have not heard of them.,I have not come across any of them.,Neither of them are known to me.,Neither of these have been known to me.,Neither of these individuals have been heard of.,I don't even know their names.,"I don't even know their names, I haven''nt heard of them.","I don't even know their names, I haven''nt heard of them."
"Hey, Kong is not the same.",Kong is not the same as you.,Kong is different.,"However, Kong is different.","However, if a different person, Kong?","Hey, Kong isn't Kong either.","Hey, Kong isn't Kong either.","Hey, Kong isn't Kong either, it's just like a different animal."
I would like to ask it again.,"I want to rephrase it, could you please help me?",Would you like to inquire about it again?,Could you clarify the question for me?,Could you clarify the question for me?,I just want to re-pose the same thing again and ask you to come back to me and I can't stop thinking about it''.,"I just want to re-pos it myself for you to ask it out loud now.""","I just want to re-pos it myself for you guys to see if it's okay."""
You could have Jim Beam and something sour or soda.,You could have either Jim Beam and something sour or soda.,"The choices are either a supper, mug or soda, or preferably Jim Beam and something savory.",Would the beverage be either soda or Jim Beam and something savory.,Would the beverage be served with a pint of soda or ice cream?,Sautees like Jim Beam or something sour or soda are two good options for you to nip down to and f*** up.,Savonas OR soda or Jim Beam.,Savonas OR soda or Jim Beam.
I like Bruce Alrighty.,Bruce Alrighty is one of my favorite comedians.,Bruce Alrighty.  My preference for this actor.,Bruce Alrighty.  My preference.,Bruce Aladdy.  Jeremy Mc.,"I'm a big fan of Bruce Alrighty, do you guys have any ideas what his next movie would be about :D?",I'm a big fan of Bruce Alrighty...,I really like Bruce Alrighty...
Do not listen to only your zodiac signs.,Don't limit yourself to your zodiac signs.,Do not limit yourself to reading only your astrological signs.,Do not limit yourself to reading only your signs.,Do not limit yourself to reading only your signs.,"Don't just rely on your zodiac signs for guidance, listen to your heart's ringing in all the other worlds too, and trust your gut feeling with your music and your body language too - you can''need to be around your signs as well as your birth chart, too.",Dont just listen to your zodiac signs.,Dont just listen to your zodiac signs.
"As someone else said, her old stuff wasn't so bad, but her new stuff sucks.","Her old stuff wasn't bad, but her new stuff was a suck-out portugeree, as someone else mentioned.","As per another individual, her old equipment was fine, but her new equipment sank.","As per another individual, the new product is a significant issue, but her old stuff was not as bad as others claimed.","As stated by another, her previous possessions were not as bad as they were before, but her new possession is a mess.","But someone else said that her old stuff was OK, but her new stuff wasn't.","But someone else said that her old stuff was OK, but her new stuff wasn't.","But someone else said that her old stuff was OK, but her new stuff wasn't."
"Dear Batman, I do not agree with you.","Dear Batman, I am not in agreement with you.","Dear, kindly accept my disagreement with Dear Batman.","Dear, kindly correct me, I am not in agreement with you, Batman.","Dear, incredibly, that is not the case.","I don't get you, batman, adam! I get it, but you're so wrong, Batman! What's up with you two minutes ago on ""Alexandran"" front?",Batman fans out there...I can't agree with you.,Batman fans out there...I can't agree with you.
"Hey, at least they got paid.",At least they got paid.,"At least, at least at.","At least, at present, they were paid.","At least, at present, they were paid.","Hey, at least they got paid.","Hey, at least they got paid.","Hey there, they were paid, at least that they got paid."
"In my opinion, and that's all it is, the best rap album ever is Tupac's ' All Eyez on Me'.","Tupac's'All Eyez on Me' is the ultimate rap album, and I consider it to be the best of all time.","All Eyez on Me contains all the 'The Most Excellent' rap album of all time, according to me.","All-E and All Eyez on Me by Tupac. Certainly, it is the best rap album of all time, and in my opinion, that's it.","All-E and, by that I believe, the best rap album of all time is certainly'All Eyez on Me' by Tupac.","Tupac's rap album 'all eyes on me' is the best ever and I can't help but say it'll be the ultimate album in a sonic trance-infused experience, hectorically speaking - and that' s it really that simple?","Tupac rap album ''all eyes on me - all eyes occupied me'"" Truly the best a cape album of all time, and I'll sit here supposing I can't get enough of it, let alone best complete rehearsal tracks.","Tupac rap album ''all eyes on me - all eyes occupied me'"" Truly, ""that's the best album ever of rpg history"" ""If you've ever wanted to hear a slapstick romp about psychedelic artistry, it'll be Tupat, and it never has, so far, not even 007 seconds of air time to tell you that, Truman is the greatest"
Didn't know that they came out.,Unbeknownst to me that they were coming out.,Had knowledge that they had not arrived when they came out.,"Had knowledge that they had arrived, but they were unaware of it.",Could possibly be unaware that they were coming out.,Unbecuz they didn't know they were coming out.,Unbelie U her way when they came out.,Unbeen aware of my coming out yet...
"As someone else said, her old material was passable, but her new material is not.","Her old material was acceptable, but her new material is not, as someone else stated.","As per another, ""...""said someone else. ""While the old material was acceptable, her new material is not.","As stated by another, her previous material was acceptable, but her new material is not.","As stated by another, her previous material was acceptable, but her new material is not.","as her old material was'very good', but as one. member of staff pointed out her new - what she found a tad erone again is naive.","as her old material was'very good', but as one. member of staff pointed out her new - what she found a tad dreadful of, he said : ) – her?","as her old material was 'pretty good', as one. Repeatedly said her new material is a splurge."
"I am not in agreement with you, Batman.","Batman, I disagree with you on this issue.","As for the matter, I am not in agreement with you, Batman.","As for the matter, I am not in agreement with you, Batman.","As for the matter, I am not certain, Batman.","Batman, I do not stand my crooked fantasies up to the big guy...","Batman there, I don't agree with you, right?","Batman there are some of you guys out there that disagree with me, but I don't think I am, I just think about you and I think you might be able to offer some advice based solely on that one... right now."
At least they got paid.,They were at least compensated.,"At least, as payment, were given to them.","At minimum, they were paid.","At present, they received payment.","paid at all, at the very least.","paid at all, at the very least.","paid at all, at the very least."
"It's my personal opinion that 2Pac's ""All Eyez On Me,"" is the best all-time rap album.","""All Eyez On Me"" by 2Pac is my personal favorite and I believe it to be the best rap album of all time, namely ""All Eyez On Me"" by 2Pac.","""All Eyez On Me,"" performed by 2Pac, is widely recognized as the greatest rap album of all time, according to my personal opinion.","As a result, I believe that 2Pac's ""All Eyez Upon"" is the greatest rap album of all time, accompanied by ""2Pacch"" himself.","As a result, I believe that 2Pac's ""All Eyes On Me"" by 2 Persona makes it as the best of all time - preferably if only because it may be influenced by rap music.","2Pac's ""All Eyez On Me"" is a great rap album, and I'd say it'll be voted the best of all time, just like Drake'S ""Swing"" you can't Break (you can only dream big, so don'T sweat it) on the radio.","2Pac's ""All Eyez On Me"" is unquestionably the greatest rap in pop-rock-trading till date, in my humble humble opinion even naming it that way too - ""Hey Dan!""","2Pac's ""ALL  eyez ONE"" is my personal favorite and I think ""That 2 Piecec Band"" tops out all other rap records, too bad they didn't release right away."
I didn't know that they came to visit.,I was unaware that their visit was to pay a visit.,It appeared that they were coming to see me.,"Although I had not received any communication from them, it was clear that they were coming to see me.","Although, it appears, they came to see me.",I was oblivion to their comeback – I didn’t even know they came to see me.,"I was just oblivious that they were coming over to see me, I didn't even know they came over.","I was just oblivious that they were coming back to go see me, I didn't even know they came."
I very much like the songs Dancing Queen and Mamma Mia.,Dancing Queen and Mamma Mia are my two favorite songs.,"The songs, specifically Dancing Queen and Mamma Mia, are very appealing to me.","The songs, specifically, Dancing Queen and Mamma Mia, are very appealing to me.",The compositions Dancing Queen and Mamma Mia are both very appealing to me.,"Dancing Queen and Mamma Mia get my vote a lot too, really, I really like these songs.",songs Dancing Queen and Mamma Mia are my absolute favourites.,songs Dancing Queen and Mamma Mia are my absolute favourites.
"I am not sure why you would ask me, because I am older.  But because you did ask, my answer is Nelly.","I am not sure why you asked me, as I am older. However, because you did, my answer is Nelly.","As older, and as you are aware, why would you ask me, I am unsure. Nevertheless, because you did ask, my answer is Nelly.","As older, and as I am not old, I wonder why you asked. However, since you did, my answer is Nelly.","Although older, I am unsure why you asked. However, since you did, my answer is always in the way of you.","I don't even know why you would ask me that, I am older myself, but you did you ask and I'm not even sure you are Nelly - I said yes' It was just like you said.","I don't even know why you would ask me that, I am older myself, but you did you ask and I'm like, Nelly, you know what you mean by that?","Nelly would be my first choice - why did you ask me when you were older... but you did, and I am a bit confused..."
That number refers to the 57 different items that Heinz produces.,"Heinz's production of 57 different products is referred to by that number, which translates to 57 items.","Heinz produces 57 different products, and that number includes all of its products.",The number 57 is used to describe the varying products that Heinz produces.,The number 57 is used to describe the varying products that Heinz produces.,"Heinz's list of 57 different Heineken articles makes that number a little bit more comprehensiblITY, too.",A Heinz tally 57 makes shit if you count the dozens of products the company produces - that number is a reference for all ties to the manufacturing process (i.e.,"A Heinz tally 57 makes shit if you count the dozens of products the company produces - that number is a reference point, not arbitrary, but just ice cubes, i.e., pizza, sandwich, travel mugs and more, all weighing 157 lbs (57 kilogrammes or less), he has made so far, and they make fewer each each besides that"
I truly feel that way because so many people have poor taste in music and I believe we are headed into a music dead generation.,"I think we are about to enter a music dead generation, because many people have a bad taste in music and we are not really music-wise.","Given the widespread lack of recognition and preference for music, I believe we are on the path to a music dead generation.","Given that many people have a reputation for having poor taste in music and we are in danger of entering eras where music consumption and consumption habits are not favored, I feel like we will end up in.","Given that many people have a reputation for lacking taste in music, and if so, I believe we are headed towards identifying'music dead' generations.","I really do think we are about to go music dead, we really aren't really dead in music because so many people have bad taste in it and I think I'm about as well in a whole in the sense we're really just bouncing around like chess with icebreakers and trying to avoid being in as much as possible because I don'' taint & have ZERO problems with it.","I really do think we are about to go music dead, we really aren't really dead in music, I think you are so wrong and I just think it's just a little bit sad that people are having such bad taste in it right now, not just the way they are being treated, which is just not the case right here in the US.""","I really do think we're about to go into a music dead generation generation just because so many people don't have good taste in music or vice versa, I think they've just become music-mad and that's really important to me too."""
Bertram Wooser is who I would rather he become again.,Bertram Wooser is the person I would prefer to be if he were to be reborn.,"Bertram Wooser represents the type of person I would prefer to be again, as I do.",Bertram Woodre is the character I wish he returned to.,"Would the person Bertram Owenser is, whom I desire to be, if he were alive today?","Bertram Wooser is my dream man - he's the one I'd like to be again.""","Bertram Wooser isn't it just who I want him to be again, right? That's it - he'll be the one to die for me, I don''T wanna take him back, but I just want to see him grow up.","Bertram Wooser incarnate as a man he deserves to be back, just like you're asking him now - right now."
"Triple H, Big Show, Shaun Michaels, Eddie Guarro, and the Undertaker is the lineup today.","Triple H, Big Show, Shaun Michaels, Eddie Guarro, and the Undertaker are the names on the lineup for today's show.","Today's performers include Triple H, Big Show, and a lineup featuring Shaun Michaels, Eddie Guarro, as well as the Undertaker.","Today, the Undertaker, in attendance, is joined by Triple H, as well as the upcoming Big Show, with performances by popular faces such as Shaun Michaels, Eddie Guarro, and Triple High School.","Today, the performances include Triple H, and then the next show: 'The.","Triple H, Big Show, Shaun Michaels, Eddie Guarro, the Undertaker, Triple Crown, & more on the schedule today - Triple Helix, Catch Me If You Can, I CANNOT BE THE UNDERtakeR.","Triple H, Big Show, Shaun Michaels, Eddie Guarro, the Undertaker, Triple Crown champion, host today, ET; and more from triple H and big showtime today - the uber-gigant Murphy vs the circus queen Jeremy Clarkson & the misty little monkey.","today featuring the Undertaker, while others on the lineup today to watch double act: Triple H, Big Show, top dog Shaun Michaels, head honcho Eddie Guarro."
Are you a little obsessed with the Backstreet Boys currently?,Are you currently a big fan of the Backstreet Boys?,Are the Backstreet Boys on the television or radio a part of your present obsession or are you presently obsessed with them?,Are the Backstreet Boys among your interests?,Are the majority of You listening to the Backstreet Boys and not to mention that you consider yourself to be obsessed with them?,I'm really into the Backstreet Boys - do you either know them or not?,"Hey everyone, do you happen to be one of those teeny-namie backstreet boys (pictured) right now?","Hey everyone, do you happen to be one of those teeny-namie backstreet boys (pictured) right now?"
I assumed that Lil' Webbie was from Memphis?,Is it true that Lil' Webbie was born in Memphis?,Did the person known as Lil' Webbie originate from Memphis?,Did the person known as Lil' Webbie originate from Memphis?,Could you verify if Lil' Webbie originated in Memphis?,I was apprehensiVE! Did I recall Lil' Webbie belonged to Memphis originally?,Guess who was Memphis-- was Lil' Webbie really from Tennessee?,Guess who was Memphis-- was Lil' Webbie really from Tennessee?
"If the answers above are not to your liking, please delete the question or pick me.","If the answers above do not meet your expectations, please delete the question or choose me.","In case the following is not your preference among the answers above, please remove the question or choose me.","Should the responses above not meet your expectations, please remove the question or choose me.","Should the responses above not meet your expectations, please remove the question or choose me.","Don't like the answers above, but if they sound too much like pie, please delete the question or vote for me...!","Dont mind if the answers above aren't to your taste, please delete the question or pick me!","Dont mind if the answers above aren't to your taste, please delete that question, or pick me!"
"Though I haven't used Dish in quite a long time period, I believe they do as well.","Dish may be my last use for the service, but I think they are just as good.","Although I haven't utilized Dish for a considerable amount of time, I think they do as well.","Although I have not used Dish for quite some time, I think they do, and that may be why they are popular in my opinion.","Although I have not used Dish for quite some time, I think they have a point, which is why they are.","I've been a Dish junkie for ages, but I think they have 'good days' here, and I can't help but feel like they do.","I don't really use Dish for a long time, though I do feel they do... I know.","I don't really use Dish for a long time, though I do feel they do... I know."
