Sentence,Formal_15
There remain two small independent leagues with only a handful of members : the Highland Alliance League and the Grampian Alliance League .,"Two independent leagues, the Highland Alliance League and the Grampian Alliance, have only a few hundred members, but there are still two independent Leagues: the Aberdeen and Aberdeenshire Mixed League."
"The `` Fall Beil '' was used for the last time in West Germany in 1949 , in 1966 in East Germany .","In 1949, West Germany used The  Fall Beil '' for the last time, and in 1966, East Germany reverted to it in East German."
"Annette Amelia Crum married Bryant , the daughter of Samuel Crum , on September 29 , 1874 . They had one daughter .","On September 29, 1874, Bryant, the daughter of Samuel Crum, was wed to Annette Amelia Crumm, daughter daughter-in-law of Bryan, who was the offspring of Annella Amilia Crump."
"Furthermore , a triple threat match for the United States Championship between Champion Jack Swagger , The Miz and Kofi Kingston was .","In addition, a United States Championship match between Jack Swagger, The Miz, and Kofi Kingston was contested with ferocity and grandeur, with Swagg, the winner, as contenders."
"The song was presented in the sixth promo for the second season of `` Sons of Anarchy '' , a television series FX network .","The sixth promotional period for the second season of  Sons of Anarchy's FX television series featured the inclusion of the same a-side, one-syndrome."
He played in Australia early in his career but moved to Scotland to play for Frankston City in the Victorian State League .,He was a part of his early career in Australia but later moved to Scotland to play in the Victorian State League for Frankston City.
The latest track `` Every Morning '' is the acoustic guitar version of the first track `` Morning '' .,"The latest acoustic and accompanied by lyrical percussion versions of the first  Morning '' track, he named illumen, or horoscope/pedimentary ""Every Morning"" and then added euphonium and brass discs to complete the plot."
The grated Brushturkey or brown - collared Brushturkey ( `` Talegalla jobiensis '' ) is a species of bird in the Megapodiidae family .,"A grated, brown-coled Brushturkey, also known as ""Talegalla jobiensis"" or ""Rainbirds, the Brushtrot"" is a member of the Megapodiidae family of birds."
"Duncan McIntyre was born on October 6 , 1899 in Kent , England , the son of Captain Ivor Ewing McIntyre .","In Kent, England, on October 6, 1899, Duncan McIntyre was born, the son of Captain Ivor Ewing McIntotych, father of the local resident."
"The history of the 46th Rocket Division starts from April 29 , 1941 , when the formation of the 188th Rifle Division was completed in Kaunas .","The history of the 46th Rocket Division traces its beginnings to the formation of its 188th Rifle Division on April 29, 1941, after the division was formed in Kaunas on the date of April 29th."
"Whitlam , who had defeated Malcolm Fraser in a landslide at the December 1975 federal election , offered the knighthood to Egerton for service to the trade union movement .","Whitlam, who had defeated Malcolm Fraser in a landslide at the December 1975 federal election, extended oath of honor to Egerton for his service to the trade union movement and offered him the knighthood."
"These regions are considered poor to marginal habitats , with ratings of 56 and 96 respectively .","These areas are rated as poor to marginal habitats with ratings of 56 and 96 respectively, indicating poor or marginal status."
"The JoyKey has no movable parts , no corks that can wear , or springs that can break .","The absence of movable parts, corks, and springs can make it challenging to use the JoyKey, which has a fixed design."
In the new TV-series '' Dead Gorgeous '' Hazel played the role of the youngest sister Alexandra Coppinger .,"Hazel was cast as the eldest sibling Alexandra Coppinger in the new TV-series ""Dead Gorgeous"" on the small television."
Components of elastic potential systems store mechanical energy if they are deformed to the system when applied to forces .,"When applied to forces that are applied elastic potential systems will deform components of the elastic system to the system, storing mechanical energy as a component of that system."
Ochrosis ventralis is a native species of leaf beetle in Europe and parts of North Africa .,"In certain parts of North Africa and Europe, the leaf beetle Ochrosis ventralis is native to the area and is found in Europe."
"The season started on 6 January 1984 in Falun , Sweden , and ended on 11 March 1984 in Lygna , Norway .","From Falun, Sweden, on 6 January 1984, and the conclusion of the season in Lygna. Norway, in 11 March 1984."
"de Ruiter , who was born in Leiden , played for FC Utrecht , FC Den Bosch , Excelsior , the RKC Waalwijk and FC Emmen .","De Ruiter, who was born in Leiden, represented the likes of him, van Gogh, for Leinster, FC Utrecht, FG Den Bosch, Excelsior, the RKC Waalwijk, and FIK Emmen, among other teams."
"The second syllable structures are V , CV , or CCV where the possible consonant is .","The possible consonant for second syllable structures is CV, while the possible for CV is CCV, where the next three structures are V and V."
Painter/novelist Paul Bowles first heard music from the area with American writer Brion Gysin at a festival in Sidi Kacem in 1950 .,"At a Sidi Kacem festival in Sibudoen in 1950, Paul Bowles, an American novelist and painter/novelist, was introduced to local music by American writer Brion Gysin at the age of 15."
"Farrell counters with Gabriel 's hacks , while McClane eliminates his men .","Farrell and Gabriel's tampons are countered by Farrington, while McClane eliminates his own men."
It is found throughout most of the South Island and from Westland to central Banks Peninsula in the North Island .,"It is present in most of the South Island and the North Island, spanning from Westland to the central Banks Peninsula."
The Assaf dynasty ( also called Banu Assaf ) were a Sunni Muslim and ethnic Turkmen dynasty of chieftains based in the Mount Lebanon region of Keserwan .,"The Assaf dynasty, also known as the Banu Asafat, was a renowned and diverse Turkmen federation of chieftains based in the Mount Lebanon region of Keserwan. They followed the Sunni Muslim and ethnic Turkman lineage."
"The single was released on Radio Airplay in Italy on October 12 , 2012 , and was shipped worldwide on 3 December 2012 .","The release of the single peailed to market on Radio Airplay in Italy on October 12, 2012, and then to the rest ofthe world on 3 December 2012."
"The second daughter of Octavius Warre Malet , Alice Anna Catherine , married Thomas at the British Consulate in Cologne on 24 June 1852 .","On 24 June 1852, Thomas and Alice Anna Catherine, the second daughter of Octavius Warre Malet, exchanged vows at the British Consulate in Cologne, where they were married at first on 24 July 1854 by Alice at 1851."
"Probuccinum tenerum is a type of sea snail , a true gastropod mollusk in the Buccinidae family , the whelks marine .","The whelks marine, or sea snails, are part of the Buccinidae family, and they are believed to be a type of gastropod mollusk, but this particular type is referred to as Probuccinum tenerum, indicating that it belongs to the sea variety."
David David Godwin is represented by Emma Townshend at DGA Associates .,"At DGA Associates, Emma Townshend, the solicitor for David David Godwin, specializes in the representation of David D. Godwyn."
"He also donated US $ 34,000 to Mitt Romney and US $ 7,000 to Ted Cruz , including his 2016 presidential campaign .","He gave US $ 34,000 to Mitt Romney and US$ 7,000 to Ted Cruz as part of his 2016 presidential campaign, as well as other significant amounts of money."
The simple medium can be characterized with effective cross-sections of absorption and emission at frequencies formula _ 2 and formula _ 3 .,Effective cross-sections of absorption and emission can be observed in the simple medium at frequencies between _ 2 and ______________.
"The ethnicity of Hilltown is 93 % mainly white , 3 % are Chinese and 1 % are Asians .","In the Hilltown area, 93 percent of the population is white while 3 percent are Chinese and 1 percent is Asian."
"de Ruiter , who was born in Leiden , played for FC Utrecht , FC Den Bosch , Excelsior , the RKC Waalwijk and FC Emmen .","De Ruiter, who was born in Leiden, represented the likes of him, van Gogh, for Leinster, FC Utrecht, FG Den Bosch, Excelsior, the RKC Waalwijk, and FIK Emmen, among other teams."
"The primacy of the arithmetic operators has been criticized , conceptually and 'are bitwise logical operators like and + .","While the arithmetic operators may be considered primate, the concept of the bitwise logical operators (such as + and) has been criticized, as they are based on the notion of bit-wise logic."
"In 1974 , with the support of the United Nations , the Asian Development Bank and the World Bank , Lao PDR founded the Stage II Fund .","With the assistance of the United Nations, the Asian Development Bank, and the World Bank in 1974, Lao PDR established the Stage II Fund in 1975."
The second series was recorded by critics better than the first .,The second series was able to capture the critics' attention better than the first series.
"The `` Fall Beil '' was used for the last time in West Germany in 1949 , in 1966 in East Germany .","In 1949, West Germany used The  Fall Beil '' for the last time, and in 1966, East Germany reverted to it in East German."
There is also an isolated narrow gauge railway on the Eyre Peninsula from Ceduna to Port Lincoln .,"Additionally, there is a narrow gauge railway that runs on the Eyre Peninsula from Ceduna to Port Lincoln, which is an isolated railway on this location."
"The Webster Groves City Council consisted of council members Debi Salberg , Kathy Hart , Greg Mueller , Ken Burns , Toni Hunt , and Anne Tolan .","The Webster Groves City Council was composed of Debi Salberg, Kathy Hart, Greg Mueller, Ken Burns, Toni Hunt, and Anne Tolan, who were council members."
"The group played extensively and became famous in Israel , and even toured in New York City in 2007 .","The group's shows were a major draw and recognition in Israel, with specialized tours such as the one in New York in 2007."
Elton John was influenced by Holly musically .,E. John's musical approach to the role of Holly was shaped by her musical influence on Elton John.
"He recorded with Billy Eckstine 's band and in 1946 , he played with the Lionel Hampton band .",He was a member of Billy Eckstine's group during his first two recordings and later with the Lionel Hampton band in 1946.
"Their music is considered by many as alternative metal with rap metal and industrial metal influences . According to previous interviews , they consider themselves `` murder rock '' .","Their compositions are often regarded as alternative metal, blending rap metal and industrial metal elements with their music. Previous interviews have indicated that they identify as  murder rock ''."
"Sir Robert 's son Anthony was the father of the first of the Jenkinson Baronets of Hawkesbury , Gloucestershire .","Sir Robert's son Anthony, who was the father of the first of Sir Richard'S sons, was a renowned baronet named Jenkinson in Hawkesbury, Gloucestershire."
"Chandler viewed the computer as a tool for learning , but he rejected a dominant objectivism that recognized data as information and information as knowledge .","While Chandler saw the computer as a means of acquiring knowledge, he opposed Objectivism that posited data as knowledge and information as the way of learning."
It then crosses over the Lake Texoma arm of Washita River .,It then flows over the Lake Texoma portion of Washita River.
Georgetown is also a source of drinking water for Lake Georgetown and the nearby city of Round Rock .,"The Georgetown River, Georgetown, and the Round Rock city are both sources of drinking water for the local and distant Lake Georgetown."
The following table compares the performance of the LOD -capable rendering and a full detail method ( `` brute - force '' ) .,Comparing the performance of LOD-capable rendering and full detail method (  brute - force '') to each other is shown in the following table.
"The Volare Group has its head office in Thiene , Milan and its commercial management and charter management in Italy .","With its headquarters in Thiene, Milan and its commercial management and charter management in Italy, The Volare Group is a French-speaking company with its main office in Milan."
"He would return that night to the station located west of Tecumseh , then ride to Violet Springs with another horse before his neighbors could become suspicious .","He would return to the station that evening west of Tecumseh and then ride back to Violet Springs with another horse before his neighbors could become suspicious, before he could be seen by the rest of the group."
"The new leader of Gerakan Tiga Daerah became Sarjiyo , who became the main regent of Pekalongan .",Sarjiyo was appointed as the new ruler of Gerakan Tiga Daerah and later became the main regent of Pekalongan.
"On June 25 , 1866 , he was appointed titular bishop of `` Nisa in Lycia , and the Bishop of Velletri .","He was granted the title of titular bishop of  Nisa in Lycia on June 25, 1866, and was also named the Bishop of Velletri."
Cher and MCA were the labels with which Kapp had more success in the 1970s and remained with them until 1974 .,"In the 1970s, Kapp had more success with Cher and MCA, and remained with the same labels until 1974."
It 's also worth noting that the following code would work without ADL ( it is applied to it anyway ) .,It's worth mentioning that the code provided would work without the need for ADL ( even though it'll be used as part of the ADF) as it is a part.
They were developed by CyberConnect2 and published by Namco Bandai starting with `` Naruto : Ultimate Ninja '' in 2005 .,"They were created by CyberConnect2 and published by Namco Bandai, with the first being "" Naruto : Ultimate Ninja"" in 2005."
"John Milton refers to Shakespeare and quotes Angela Warren `` Comus '' : '' Under the glassy , cool , light-translated wave `` .","Milton references Shakespeare and cites Angela Warren's Comus: ""'' Under the glassy, cool."
"AleX is an Italian television series . The series was written by Alfredo Castelli , Guglielmo Duccoli and Giorgio Schottler and produced by Videotime .","An Italian serial that is an Italian television series, AleX, was written by Alfredo Castelli, Guglielmo Duccoli, and Giorgio Schottler and produced by Videotime. It is a series that was adapted into English and made popular in theaters worldwide."
Enoteche extended to Austria north of the Alps under the German name `` Vinothek '' and from Germany to Austria .,"Enoteche's ecclesiastical boundary, known as  Vinothek '', extended to the north of the Alps in Germany and then to Austria, reaching north across the border."
Maharajganj is an assembly constituency in the district of Siwan in the Indian state of Bihar .,"In the Indian state of Bihar, Maharajganj is an assembly constituency situated in the district of Siwan."
Smartass is a film directed by Jena Serbu and starring Joey King .,"Jena Serbu is the designated director for Smartass, a film that also starring Joey King and directed by Smartus."
"65 soldiers have been killed during the mission : 34 Nigerians , 28 Chadians , 2 Togolese and 1 Burkinabé .","The mission has claimed the lives of 65 Nigerian, Chadian, Togolese, and Burkinabé soldiers, with 34, 28, 28, and 1 Burkholder soldiers killed."
"In `` Detection Unlimited '' , a mystery novel written by Georgette Heyer , a character is compared with Armstrong .","In the mystery novel  Detection Unlimited '', written by Georgette Heyer, a character is compared to Armstrong in."
"The division was destroyed in the battle in Normandy , with the last elements being lost because of the fall of Cherbourg .","The fall of Cherbourg led to the loss of the last elements of this division, which was also destroyed in the battle of Normandy."
Vempati Chinna Satyam ( 15 October 1929 -- 29 July 2012 ) was a Kuchipudi dancer and a guru of Indian dance .,"Vempati Chinna Satyam, a Kuchipudi guru and renowned Indian gypsy, was born in 1929 and lived in Priscilla, India."
"Massé was born in Westchester County , New York , grew up in Holland , Michigan , and lived during her youth in Europe .","Massé, was born in Westchester County, New York but grew up in Holland – Michigan and spent her formative years in Europe in the early 20th century."
A multiverse is a collection of alternative universes with universal nature and a similar hierarchy .,A multiverse is a collection of alternative universes that have essentially the same universal nature and arranged in.
"The Jidanul River is a tributary of the River Jiul de Vest , Romania .","In Romania, the Jidanul River is a tributary of the River Jiul de Vest and is also referred to as the ""Tip of Jianul"" by locals."
"Shook was an underground independently produced electronic music magazine , based in London , which covered various forms of British music and black music .","Shook, a London-based underground periodical that focused on black and British music, was initially founded as an independently produced, independently created magazine for electronic music enthusiasts."
"The engine weighs and is 54 inches long , 29 inches wide and 41 inches high .","The weight of the engine is 54 inches (L x 29 inches) in length, 29 inch (W ) width, and 41 inches (4H) high."
"In 1977 , Barber traveled to Scotland and Norway with Rob Taylor to climb waterfalls .","In 1977, Barber and Rob Taylor went to Scotland and Norway, with the aim of scaling waterfalls in Scotland, Scotland & Norway."
"Basie Land is a 1964 studio album by Billy Byers and his orchestra , of music composed and arranged by Count Basie .","Basie Land, a 1964 studio album by Billy Byers and his orchestra, was initially re-recorded and arranged by Count Bastia, but it also contained arrangements by the New York Philharmonic Opera, which were later covered by Baudelaire."
"For a fixed measurable function formula 18 , Formula 19 is a medium variable with random formula 20 and variance formula 21 .","For a fixed measurable function formula 18, the medium variable for determining the molar of nutrient loss is 18, while the random formula 20 and the variance formula 21 are present, and formula 19 is essentially'medium variable'."
