Sentence,Formal_20
"The song was presented in the sixth promo for the second season of `` Sons of Anarchy '' , a television series FX network .","In the sixth promotional video for the second season of  Sons of Anarchy, an FX television series, the composition was included."
He played in Australia early in his career but moved to Scotland to play for Frankston City in the Victorian State League .,"In his early career, he played in Australia but later moved to Scotland to join Frankston City in the Victorian State League."
The latest track `` Every Morning '' is the acoustic guitar version of the first track `` Morning '' .,"A version of the first track,  Morning '' with acoustic guitar accompaniment, now reissued as the latest track - titled, track ""Every Morning""."
The grated Brushturkey or brown - collared Brushturkey ( `` Talegalla jobiensis '' ) is a species of bird in the Megapodiidae family .,"A member of the larger Zoological Survey group, the Brushturkey ( Talegalla jobiensis '') is a species of bird that is commonly referred to as the ""talegall jobigenis"" in the Megapodiidae family."
"Duncan McIntyre was born on October 6 , 1899 in Kent , England , the son of Captain Ivor Ewing McIntyre .","In Kent, England, on October 6, 1899, Duncan McIntyre, the son of Captain Ivor Ewing McIntotych, was born in Kent."
"The history of the 46th Rocket Division starts from April 29 , 1941 , when the formation of the 188th Rifle Division was completed in Kaunas .","Starting from April 29, 1941, the 46th Rocket Division was formed with the formation of the 188th Rifle Division in Kaunas."
"Whitlam , who had defeated Malcolm Fraser in a landslide at the December 1975 federal election , offered the knighthood to Egerton for service to the trade union movement .","Whitlam, who had defeated Malcolm Fraser in a landslide at the December 1975 federal election, extended oath to Egerton for his service to the trade union movement by offering him clemency and zeal for the cause of the CPSA."
"These regions are considered poor to marginal habitats , with ratings of 56 and 96 respectively .","These areas are rated as poor to marginal habitats with ratings of 56 and 96 respectively, indicating poor or marginal status."
"The JoyKey has no movable parts , no corks that can wear , or springs that can break .","With no tiling, no cork that may wear, and no springs that can break, the JoyKey is a one-of-a-kind joy-so-you-can-use joystick (aka tangy Joykey)."
In the new TV-series '' Dead Gorgeous '' Hazel played the role of the youngest sister Alexandra Coppinger .,"Hazel starred as the younger sister Alexandra Coppinger in the new TV-series ""Dead Gorgeous."""
Components of elastic potential systems store mechanical energy if they are deformed to the system when applied to forces .,"When applied to forces that are applied elastic potential systems will deform components of the elastic system to the system, storing mechanical energy as a component of that system."
Ochrosis ventralis is a native species of leaf beetle in Europe and parts of North Africa .,"In certain parts of North Africa and Europe, the leaf beetle Ochrosis ventralis is native to certain areas."
"The season started on 6 January 1984 in Falun , Sweden , and ended on 11 March 1984 in Lygna , Norway .","From Falun, Sweden, on 6 January 1984, and the conclusion of the season in Lygna. Norway, in 11 March 1984."
"de Ruiter , who was born in Leiden , played for FC Utrecht , FC Den Bosch , Excelsior , the RKC Waalwijk and FC Emmen .","De Ruiter, who was born in Leiden, represented the likes of him, van Gogh, Van GoGemeer (Dutch), van Rompuy, and Rotterdam on international trips."
"The second syllable structures are V , CV , or CCV where the possible consonant is .","V, CV, or CCV are the three possible consonants that can be used as second syllable structures for the first - second or third – sound."
Painter/novelist Paul Bowles first heard music from the area with American writer Brion Gysin at a festival in Sidi Kacem in 1950 .,"At a festival in Sidi Kacem in 1950, Paul Bowles, an American writer and painter/novelist, was introduced to local music by American Writer Brion Gysin at 'a' festival."
"Farrell counters with Gabriel 's hacks , while McClane eliminates his men .","While Farrell takes a few stabs at Gabriel's hacks, McClane eliminates his men and Faure counters."
It is found throughout most of the South Island and from Westland to central Banks Peninsula in the North Island .,"It is present in most of the South Island and the North Island, spanning from Westland to the central Banks Peninsula."
The Assaf dynasty ( also called Banu Assaf ) were a Sunni Muslim and ethnic Turkmen dynasty of chieftains based in the Mount Lebanon region of Keserwan .,"A dynasty of Kurdish chieftains, the Assaf etihad (also known as Banu Asafat), who were ethnic Turkmen and Sunni Muslims, were based in the Mount Lebanon region of Keserwan and were known by the locals as the Banus Asharf."
"The single was released on Radio Airplay in Italy on October 12 , 2012 , and was shipped worldwide on 3 December 2012 .","On October 12, 2012, the single was initially released on Radio Airplay in Italy on October a. 12 then shifted to the international market on December 3, 2012."
"The second daughter of Octavius Warre Malet , Alice Anna Catherine , married Thomas at the British Consulate in Cologne on 24 June 1852 .","In Cologne, on the afternoon of June 24, 1852, Thomas and Alice Anna Catherine, the second daughter of Octavius Warre Malet, exchanged vows at the British Consulate."
"Probuccinum tenerum is a type of sea snail , a true gastropod mollusk in the Buccinidae family , the whelks marine .","A whelks maritime or whels marine is the primary inhabited species of Buccinidae, a genus of sea snails that belongs to the Buccinodabia, or gastropod mollusk family."
David David Godwin is represented by Emma Townshend at DGA Associates .,"DGA Associates is the representative for David David Godwin, who is represented by Emma Townshend."
"He also donated US $ 34,000 to Mitt Romney and US $ 7,000 to Ted Cruz , including his 2016 presidential campaign .","In addition, he gave US $ 34,000 to Mitt Romney and US$ 7,000 to Ted Cruz for his 2016 presidential campaign, including a donation of US dollar to the former's own campaign for president."
The simple medium can be characterized with effective cross-sections of absorption and emission at frequencies formula _ 2 and formula _ 3 .,"At frequencies between _ 2 and ______________, the simple medium can be depicted as having cross-sections of absorption and emission with effective cross sections at the frequencies corresponding to a simple molecule of matter."
"The ethnicity of Hilltown is 93 % mainly white , 3 % are Chinese and 1 % are Asians .","In Hilltown, the majority of the population in the area is comprised of whites, with Chinese being the predominant and Asians comprising 3 % and 1 1%, respectively."
"de Ruiter , who was born in Leiden , played for FC Utrecht , FC Den Bosch , Excelsior , the RKC Waalwijk and FC Emmen .","De Ruiter, who was born in Leiden, represented the likes of him, van Gogh, Van GoGemeer (Dutch), van Rompuy, and Rotterdam on international trips."
"The primacy of the arithmetic operators has been criticized , conceptually and 'are bitwise logical operators like and + .","While the arithmetic operators may be considered primate, the concept of the bitwise logical operators (such as + and) has been criticized, as they are based on the notion of bit-wise logic."
"In 1974 , with the support of the United Nations , the Asian Development Bank and the World Bank , Lao PDR founded the Stage II Fund .","Lao PDR established the Stage II Fund in 1974 with the assistance of the United Nations, the Asian Development Bank, and the World Bank."
The second series was recorded by critics better than the first .,Better critics were involved in recording the second series than the first.
"The `` Fall Beil '' was used for the last time in West Germany in 1949 , in 1966 in East Germany .","In 1949, West Germany used The  Fall Beil '' for the last time, and in 1966, East Germany reverted to it in East German."
There is also an isolated narrow gauge railway on the Eyre Peninsula from Ceduna to Port Lincoln .,"Additionally, there is a narrow gauge railway that runs on the Eyre Peninsula from Ceduna to Port Lincoln, which is an isolated railway on this location."
"The Webster Groves City Council consisted of council members Debi Salberg , Kathy Hart , Greg Mueller , Ken Burns , Toni Hunt , and Anne Tolan .","Debi Salberg, Kathy Hart, Greg Mueller, Ken Burns, Toni Hunt, and Anne Tolan were all part of the Webster Groves City Council, which was composed of council members Deba Salber, Kathleen King, Debrian Stein, Larry Mueller and others."
"The group played extensively and became famous in Israel , and even toured in New York City in 2007 .","They went on tours, performed on the road, and gained popularity in Israel, Israel and New York City in 2007."
Elton John was influenced by Holly musically .,Ewan's musical influences included Holly' - a influence for Elton John on which he also influenced Ethan'll take Holly as.
"He recorded with Billy Eckstine 's band and in 1946 , he played with the Lionel Hampton band .","While he recorded with Billy Eckstine's band, a young man toured with the Lionel Hampton band in 1946."
"Their music is considered by many as alternative metal with rap metal and industrial metal influences . According to previous interviews , they consider themselves `` murder rock '' .","Their music, which incorporates rap metal and industrial metal elements, is often regarded as alternative metal due to its fusion of a broader range of styles. They have previously identified themselves as  murder rock '' in interviews."
"Sir Robert 's son Anthony was the father of the first of the Jenkinson Baronets of Hawkesbury , Gloucestershire .","Sir Robert's son Anthony, who was the father of the Jenkinson Baronets, was also the first of Sir Richard'S sons of Hawkesbury, Gloucestershire."
"Chandler viewed the computer as a tool for learning , but he rejected a dominant objectivism that recognized data as information and information as knowledge .","While Chandler saw the computer as a tool for learning, he opposed Objectivism that viewed data as information and information as knowledge, while accepting the idea of computers as tools for education."
It then crosses over the Lake Texoma arm of Washita River .,"Afterward, it flows over the Lake Texoma arm of Washita River."
Georgetown is also a source of drinking water for Lake Georgetown and the nearby city of Round Rock .,"Georgetown provides the drinking water for both Round Rock, Round Georgetown, and Lake Georgetown."
The following table compares the performance of the LOD -capable rendering and a full detail method ( `` brute - force '' ) .,Comparing the performance of LOD-capable rendering and full detail method (  brute - force '') to each other is shown in the following table.
"The Volare Group has its head office in Thiene , Milan and its commercial management and charter management in Italy .","With its main office in Thiene, Milan and its commercial management and charter management in Italy, The Volare Group is headquartered in Milan's Thienede."
"He would return that night to the station located west of Tecumseh , then ride to Violet Springs with another horse before his neighbors could become suspicious .","Until his neighbors became suspicious, he would ride back to the station west of Tecumseh and then ride to Violet Springs with a horse before returning that night."
"The new leader of Gerakan Tiga Daerah became Sarjiyo , who became the main regent of Pekalongan .","Sarjiyo, who became the main regent of Pekalongan, took over from the former leader of Gerakan Tiga Daerah, Sarfiyahu."
"On June 25 , 1866 , he was appointed titular bishop of `` Nisa in Lycia , and the Bishop of Velletri .","In June of 1866, he was designated as the titular bishop of  Nisa in Lycia, and later in the same year, as Bishop of Velletri."
Cher and MCA were the labels with which Kapp had more success in the 1970s and remained with them until 1974 .,"During the 1970s, Kapp had more success with Cher and MCA, and he stayed with them until 1974."
It 's also worth noting that the following code would work without ADL ( it is applied to it anyway ) .,"ADL is necessary for the code to function, but it's necessary to have ADF in order for it to be effective."
They were developed by CyberConnect2 and published by Namco Bandai starting with `` Naruto : Ultimate Ninja '' in 2005 .,"They were developed by CyberConnect2 and published by Namco Bandai, with the first installment of Naruto : Ultimate Ninja in 2005."
"John Milton refers to Shakespeare and quotes Angela Warren `` Comus '' : '' Under the glassy , cool , light-translated wave `` .","In quoting Angela Warren from Comus: ''Under the clear, clear, and faint wave . John Milton references Shakespeare and cites Shakespeare as an example."
"AleX is an Italian television series . The series was written by Alfredo Castelli , Guglielmo Duccoli and Giorgio Schottler and produced by Videotime .","An Italian television series, AleX, authored by Alfredo Castelli, Guglielmo Duccoli, and Giorgio Schottler and produced by Videotime, is an Italian TV show."
Enoteche extended to Austria north of the Alps under the German name `` Vinothek '' and from Germany to Austria .,Enoteche's extensive continental reach to Austria north of the Alps under the German name  Vinothek '' and from Germany to present day Austria - Austria-Austrian was also extended.
Maharajganj is an assembly constituency in the district of Siwan in the Indian state of Bihar .,"An assembly constituency in the district of Siwan in Bihar, India is known as Maharajganj, also known by the name of Maharshabhabha."
Smartass is a film directed by Jena Serbu and starring Joey King .,"A movie titled Smartass, which starred Joey King and was directed by Jena Serbu and directed differently by the same director, Jenna Serra."
"65 soldiers have been killed during the mission : 34 Nigerians , 28 Chadians , 2 Togolese and 1 Burkinabé .","During the mission, 65 soldiers lost their lives: 34 Nigerians, 28 Chadians, 2 Togolese, and 1 Burkinabé."
"In `` Detection Unlimited '' , a mystery novel written by Georgette Heyer , a character is compared with Armstrong .","In Georgette Heyer's mystery novel, Mystery Book:  Detection Unlimited ', Armstrong is compared to a character."
"The division was destroyed in the battle in Normandy , with the last elements being lost because of the fall of Cherbourg .","In the battle of Normandy, the division was annihilated, and the last few elements were lost as a result of the fall of Cherbourg."
Vempati Chinna Satyam ( 15 October 1929 -- 29 July 2012 ) was a Kuchipudi dancer and a guru of Indian dance .,"Vempati Chinna Satyam, a Kuchipudi dancer and guru of Indian dance, was primarily renowned in his day."
"Massé was born in Westchester County , New York , grew up in Holland , Michigan , and lived during her youth in Europe .","Originally from Westchester County, New York, Massé grew up in Holland - Michigan and spent her formative years in Europe."
A multiverse is a collection of alternative universes with universal nature and a similar hierarchy .,A multiverse refers to a collection of alternative universes that share essentially the same universe hierarchy but have varying degrees of universality.
"The Jidanul River is a tributary of the River Jiul de Vest , Romania .","In Romania, the Jidanul River is a tributary of the River Jiul de Vest and is also referred to as the ""Jianul De Vest River""."
"Shook was an underground independently produced electronic music magazine , based in London , which covered various forms of British music and black music .","Shook, an underground and independently produced magazine for an electronic music genre that focused on black and British music, was based in London and primarily focused in the underground genre."
"The engine weighs and is 54 inches long , 29 inches wide and 41 inches high .","Weighing 54 inches, 29 inches wide, and 41 inches high, the engine is powered by a small motor that weighs only 500 lbs."
"In 1977 , Barber traveled to Scotland and Norway with Rob Taylor to climb waterfalls .","In an ensuing year, Barber and Rob Taylor went on a tour of Scotland and Norway, where they climbed waterfalls in Scotland, Scotland. Barb then joined the tour guide, Rob Thomson, in the touring of the Scottish Highlands."
"Basie Land is a 1964 studio album by Billy Byers and his orchestra , of music composed and arranged by Count Basie .","Billy Byers and his ensemble, accompanied by Count Basie, produce the 1964 studio album Badie Land, which features music composed and arranged by Billy Anders."
"For a fixed measurable function formula 18 , Formula 19 is a medium variable with random formula 20 and variance formula 21 .","For a fixed measurable function formula 18, the medium variable consisting of formula 19 (with corresponding random and variance formulas) 20 and 21 (for 'fixed molar __, -), is known as ff=0.8, while fusion 19 is characterized by symmetry symmetrical ring mm, which translates to b amplitude, mid-amplicity, radius, and hystereth, with the"
